,DT,SZN,HT,AT,FTHG,FTAG,R,H,D,A,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,Unnamed: 5,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,B365H_P,B365D_P,B365A_P,BWH_P,BWD_P,BWA_P,GBH_P,GBD_P,GBA_P,IWH_P,IWD_P,IWA_P,LBH_P,LBD_P,LBA_P,SBH_P,SBD_P,SBA_P,WHH_P,WHD_P,WHA_P,SJH_P,SJD_P,SJA_P,VCH_P,VCD_P,VCA_P,BSH_P,BSD_P,BSA_P,CUM_H_W,CUM_H_D,CUM_H_L,CUM_A_W,CUM_A_D,CUM_A_L
588,2010-01-17,2009-2010,Bolton,Arsenal,0,2,0,0,0,1,A,0,1,A,P Dowd,12,14,6,9,13,5,2,4,1,2,0,0,0,6.5,4.0,1.53,6.25,3.6,1.55,6.0,3.75,1.55,6.0,3.7,1.55,6.0,3.6,1.62,6.0,4.1,1.45,6.0,4.0,1.53,6.5,4.0,1.53,6.5,3.6,1.62,6.0,3.75,1.57,39.0,6.96,6.31,4.28,3.85,1.62,1.54,36.0,1.84,1.78,2.12,1.97,25.0,1.0,2.01,1.96,1.95,1.89,0.153846154,0.25,0.653594771,0.16,0.277777778,0.64516129,0.166666667,0.266666667,0.64516129,0.166666667,0.27027027,0.64516129,0.166666667,0.277777778,0.617283951,0.166666667,0.243902439,0.689655172,0.166666667,0.25,0.653594771,0.153846154,0.25,0.653594771,0.153846154,0.277777778,0.617283951,0.166666667,0.266666667,0.636942675,8,6,4,4,3,13
589,2010-01-20,2009-2010,Arsenal,Bolton,4,2,2,1,0,0,H,1,2,A,A Wiley,20,7,14,4,16,17,9,3,1,2,0,0,2,1.22,5.5,17.0,1.2,5.5,15.0,1.2,6.0,13.0,1.2,5.7,13.0,1.2,5.0,11.0,1.2,5.5,12.0,1.2,6.0,17.0,1.2,6.0,15.0,1.17,6.5,15.0,1.2,6.0,13.0,38.0,1.23,1.21,6.64,5.8,19.0,14.7,34.0,1.62,1.56,2.57,2.32,23.0,-1.75,1.95,1.9,2.01,1.98,0.819672131,0.181818182,0.058823529,0.833333333,0.181818182,0.066666667,0.833333333,0.166666667,0.076923077,0.833333333,0.175438596,0.076923077,0.833333333,0.2,0.090909091,0.833333333,0.181818182,0.083333333,0.833333333,0.166666667,0.058823529,0.833333333,0.166666667,0.066666667,0.854700855,0.153846154,0.066666667,0.833333333,0.166666667,0.076923077,4,3,14,9,6,4
590,2010-01-20,2009-2010,Liverpool,Tottenham,2,0,2,1,0,0,H,1,0,H,H Webb,13,7,5,5,11,17,2,3,2,3,0,0,2,2.4,3.25,3.0,2.3,3.3,2.9,2.4,3.25,2.85,2.3,3.3,2.9,2.1,3.2,3.0,2.3,3.2,2.8,2.4,3.3,2.9,2.38,3.25,3.0,2.38,3.25,2.88,2.4,3.2,2.88,38.0,2.53,2.4,3.36,3.24,3.04,2.92,34.0,2.2,2.01,1.83,1.74,24.0,0.0,1.8,1.74,2.19,2.07,0.416666667,0.307692308,0.333333333,0.434782609,0.303030303,0.344827586,0.416666667,0.307692308,0.350877193,0.434782609,0.303030303,0.344827586,0.476190476,0.3125,0.333333333,0.434782609,0.3125,0.357142857,0.416666667,0.303030303,0.344827586,0.420168067,0.307692308,0.333333333,0.420168067,0.307692308,0.347222222,0.416666667,0.3125,0.347222222,7,4,10,5,5,11
591,2010-01-23,2009-2010,Man United,Hull,4,0,2,1,0,0,H,1,0,H,S Bennett,25,8,15,4,6,10,12,8,1,1,0,0,2,1.14,6.5,15.0,1.15,7.0,14.0,1.15,7.0,15.0,1.17,6.5,14.0,1.17,7.0,15.0,1.12,7.0,15.0,1.14,6.0,12.0,1.14,7.0,21.0,1.14,8.5,21.0,1.14,7.0,21.0,35.0,1.17,1.15,8.6,7.01,24.0,18.13,31.0,1.53,1.47,2.76,2.54,23.0,-2.25,2.01,1.99,1.93,1.92,0.877192982,0.153846154,0.066666667,0.869565217,0.142857143,0.071428571,0.869565217,0.142857143,0.066666667,0.854700855,0.153846154,0.071428571,0.854700855,0.142857143,0.066666667,0.892857143,0.142857143,0.066666667,0.877192982,0.166666667,0.083333333,0.877192982,0.142857143,0.047619048,0.877192982,0.117647059,0.047619048,0.877192982,0.142857143,0.047619048,5,2,15,10,7,4
592,2010-01-26,2009-2010,Bolton,Burnley,1,0,2,1,0,0,H,1,0,H,M Atkinson,14,10,6,5,12,11,4,7,3,2,0,0,2,1.8,3.6,4.5,1.75,3.5,4.5,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.2,4.0,1.7,3.4,4.5,1.73,3.25,4.2,1.8,3.5,4.5,1.73,3.6,5.0,1.73,3.5,4.75,34.0,1.82,1.76,3.78,3.5,5.25,4.7,31.0,1.9,1.84,2.02,1.9,23.0,0.0,1.33,1.29,3.75,3.34,0.555555556,0.277777778,0.222222222,0.571428571,0.285714286,0.222222222,0.571428571,0.285714286,0.222222222,0.555555556,0.294117647,0.23255814,0.555555556,0.3125,0.25,0.588235294,0.294117647,0.222222222,0.578034682,0.307692308,0.238095238,0.555555556,0.285714286,0.222222222,0.578034682,0.277777778,0.2,0.578034682,0.285714286,0.210526316,10,6,4,11,5,5
593,2010-01-26,2009-2010,Portsmouth,West Ham,1,1,1,0,1,0,D,0,0,D,A Marriner,14,12,8,4,16,9,6,4,3,1,0,0,1,2.5,3.25,2.88,2.35,3.25,2.9,2.5,3.2,2.75,2.4,3.2,2.85,2.25,3.2,2.75,2.35,3.2,2.75,2.37,3.1,2.62,2.5,3.2,2.88,2.38,3.2,3.2,2.38,3.25,2.88,34.0,2.6,2.46,3.36,3.23,3.2,2.87,31.0,2.29,2.19,1.71,1.63,22.0,0.0,1.82,1.76,2.18,2.05,0.4,0.307692308,0.347222222,0.425531915,0.307692308,0.344827586,0.4,0.3125,0.363636364,0.416666667,0.3125,0.350877193,0.444444444,0.3125,0.363636364,0.425531915,0.3125,0.363636364,0.421940928,0.322580645,0.381679389,0.4,0.3125,0.347222222,0.420168067,0.3125,0.3125,0.420168067,0.307692308,0.347222222,14,2,4,10,7,4
594,2010-01-26,2009-2010,Tottenham,Fulham,2,0,2,1,0,0,H,1,0,H,M Dean,13,9,7,6,11,16,11,3,1,1,0,0,2,1.57,3.75,6.5,1.6,3.45,6.0,1.57,3.75,5.75,1.57,3.6,6.0,1.44,3.75,6.0,1.5,3.75,6.0,1.5,3.4,6.0,1.57,3.75,6.5,1.62,3.6,6.5,1.57,3.75,5.5,34.0,1.71,1.6,3.8,3.64,6.55,5.99,31.0,2.0,1.88,1.94,1.86,23.0,0.0,1.22,1.19,4.54,4.19,0.636942675,0.266666667,0.153846154,0.625,0.289855072,0.166666667,0.636942675,0.266666667,0.173913043,0.636942675,0.277777778,0.166666667,0.694444444,0.266666667,0.166666667,0.666666667,0.266666667,0.166666667,0.666666667,0.294117647,0.166666667,0.636942675,0.266666667,0.153846154,0.617283951,0.277777778,0.153846154,0.636942675,0.266666667,0.181818182,6,5,11,8,6,7
595,2010-01-26,2009-2010,Wolves,Liverpool,0,0,1,0,1,0,D,0,0,D,P Walton,6,6,4,3,10,11,0,7,0,1,0,0,1,5.5,3.6,1.67,5.0,3.6,1.65,5.0,3.6,1.67,4.6,3.5,1.75,4.33,3.4,1.67,5.0,3.4,1.65,4.2,3.4,1.7,5.5,3.5,1.67,5.5,3.75,1.67,4.75,3.5,1.73,34.0,6.18,5.21,3.86,3.53,1.75,1.69,31.0,2.18,2.06,1.79,1.71,23.0,0.0,4.2,3.68,1.29,1.24,0.181818182,0.277777778,0.598802395,0.2,0.277777778,0.606060606,0.2,0.277777778,0.598802395,0.217391304,0.285714286,0.571428571,0.230946882,0.294117647,0.598802395,0.2,0.294117647,0.606060606,0.238095238,0.294117647,0.588235294,0.181818182,0.285714286,0.598802395,0.181818182,0.266666667,0.598802395,0.210526316,0.285714286,0.578034682,12,4,5,7,4,11
596,2010-01-27,2009-2010,Aston Villa,Arsenal,0,0,1,0,1,0,D,0,0,D,L Probert,8,12,2,8,16,15,7,7,2,2,0,0,1,3.2,3.25,2.3,3.25,3.25,2.15,3.1,3.2,2.25,3.4,3.25,2.1,2.75,3.2,2.25,2.85,3.25,2.25,3.0,3.2,2.1,3.25,3.25,2.25,3.4,3.25,2.2,3.0,3.3,2.3,34.0,3.5,3.17,3.44,3.28,2.3,2.25,31.0,1.98,1.9,1.94,1.84,22.0,0.0,2.45,2.25,1.67,1.61,0.3125,0.307692308,0.434782609,0.307692308,0.307692308,0.465116279,0.322580645,0.3125,0.444444444,0.294117647,0.307692308,0.476190476,0.363636364,0.3125,0.444444444,0.350877193,0.307692308,0.444444444,0.333333333,0.3125,0.476190476,0.307692308,0.307692308,0.444444444,0.294117647,0.307692308,0.454545455,0.333333333,0.303030303,0.434782609,5,6,10,4,3,15
597,2010-01-27,2009-2010,Blackburn,Wigan,2,1,2,1,0,0,H,1,0,H,L Mason,13,13,7,8,20,13,5,6,3,1,0,0,2,1.95,3.4,4.0,1.95,3.25,3.85,1.95,3.35,3.75,1.9,3.3,3.9,1.91,3.2,3.5,1.9,3.25,3.75,1.91,3.2,3.5,1.91,3.4,4.0,2.0,3.4,4.0,2.0,3.25,3.75,34.0,2.02,1.95,3.48,3.34,4.35,3.95,30.0,2.27,2.16,1.74,1.65,22.0,0.0,1.42,1.39,3.0,2.8,0.512820513,0.294117647,0.25,0.512820513,0.307692308,0.25974026,0.512820513,0.298507463,0.266666667,0.526315789,0.303030303,0.256410256,0.523560209,0.3125,0.285714286,0.526315789,0.307692308,0.266666667,0.523560209,0.3125,0.285714286,0.523560209,0.294117647,0.25,0.5,0.294117647,0.25,0.5,0.307692308,0.266666667,10,6,6,10,4,6
598,2010-01-27,2009-2010,Chelsea,Birmingham,3,0,2,1,0,0,H,2,0,H,S Bennett,25,5,17,3,11,8,8,3,0,0,0,0,2,1.22,6.0,15.0,1.25,5.25,11.0,1.25,5.5,11.0,1.25,5.0,12.0,1.25,4.5,10.0,1.2,5.5,12.0,1.22,4.8,10.0,1.22,6.0,13.0,1.25,5.5,15.0,1.25,5.5,11.0,34.0,1.26,1.24,6.31,5.52,15.88,12.97,31.0,1.76,1.69,2.26,2.09,21.0,0.0,1.05,1.03,13.0,10.04,0.819672131,0.166666667,0.066666667,0.8,0.19047619,0.090909091,0.8,0.181818182,0.090909091,0.8,0.2,0.083333333,0.8,0.222222222,0.1,0.833333333,0.181818182,0.083333333,0.819672131,0.208333333,0.1,0.819672131,0.166666667,0.076923077,0.8,0.181818182,0.066666667,0.8,0.181818182,0.090909091,3,3,15,6,6,9
599,2010-01-27,2009-2010,Everton,Sunderland,2,0,2,1,0,0,H,2,0,H,P Dowd,11,5,7,3,10,19,3,8,0,1,0,0,2,1.67,3.6,5.5,1.6,3.75,5.25,1.67,3.6,5.0,1.65,3.5,5.3,1.62,3.5,4.5,1.65,3.5,4.75,1.57,3.5,5.0,1.62,3.6,6.0,1.67,3.6,6.0,1.62,3.5,6.0,34.0,1.7,1.66,3.74,3.57,6.35,5.53,31.0,2.05,1.97,1.87,1.78,22.0,-0.25,1.88,1.86,2.06,2.03,0.598802395,0.277777778,0.181818182,0.625,0.266666667,0.19047619,0.598802395,0.277777778,0.2,0.606060606,0.285714286,0.188679245,0.617283951,0.285714286,0.222222222,0.606060606,0.285714286,0.210526316,0.636942675,0.285714286,0.2,0.617283951,0.277777778,0.166666667,0.598802395,0.277777778,0.166666667,0.617283951,0.285714286,0.166666667,7,8,6,10,5,6
600,2010-01-30,2009-2010,Birmingham,Tottenham,1,1,1,0,1,0,D,0,0,D,S Attwell,12,21,6,12,12,8,5,8,4,2,0,0,1,3.1,3.25,2.38,3.0,3.2,2.3,3.0,3.25,2.3,3.0,3.2,2.3,3.0,3.25,2.38,2.9,3.2,2.25,3.1,3.25,2.3,3.0,3.25,2.38,3.25,3.25,2.3,2.88,3.25,2.38,37.0,3.3,3.08,3.4,3.25,2.39,2.3,35.0,2.23,2.09,1.75,1.69,25.0,0.0,2.33,2.17,1.73,1.66,0.322580645,0.307692308,0.420168067,0.333333333,0.3125,0.434782609,0.333333333,0.307692308,0.434782609,0.333333333,0.3125,0.434782609,0.333333333,0.307692308,0.420168067,0.344827586,0.3125,0.444444444,0.322580645,0.307692308,0.434782609,0.333333333,0.307692308,0.420168067,0.307692308,0.307692308,0.434782609,0.347222222,0.307692308,0.420168067,7,6,9,6,5,12
601,2010-01-30,2009-2010,Burnley,Chelsea,1,2,0,0,0,1,A,0,1,A,P Dowd,5,16,3,9,12,12,2,9,1,1,0,0,0,13.0,5.0,1.29,10.0,4.7,1.3,11.0,5.0,1.27,9.0,4.6,1.33,10.0,5.5,1.29,10.0,5.0,1.25,8.0,4.5,1.28,12.0,5.0,1.29,15.0,5.5,1.25,12.0,4.75,1.29,37.0,15.02,11.96,5.82,5.16,1.3,1.27,35.0,1.73,1.67,2.27,2.13,26.0,0.0,13.0,9.05,1.09,1.05,0.076923077,0.2,0.775193798,0.1,0.212765957,0.769230769,0.090909091,0.2,0.787401575,0.111111111,0.217391304,0.751879699,0.1,0.181818182,0.775193798,0.1,0.2,0.8,0.125,0.222222222,0.78125,0.083333333,0.2,0.775193798,0.066666667,0.181818182,0.8,0.083333333,0.210526316,0.775193798,12,5,5,3,3,16
602,2010-01-30,2009-2010,Fulham,Aston Villa,0,2,0,0,0,1,A,0,2,A,L Mason,15,9,8,6,10,15,9,3,0,2,0,0,0,2.7,3.2,2.7,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.62,3.3,2.62,2.5,3.2,2.6,2.6,3.2,2.7,2.7,3.2,2.63,2.62,3.2,2.75,2.75,3.25,2.5,37.0,2.77,2.62,3.3,3.21,2.85,2.67,35.0,2.35,2.2,1.74,1.63,23.0,0.0,1.95,1.88,2.0,1.9,0.37037037,0.3125,0.37037037,0.384615385,0.3125,0.384615385,0.384615385,0.307692308,0.384615385,0.384615385,0.3125,0.384615385,0.381679389,0.303030303,0.381679389,0.4,0.3125,0.384615385,0.384615385,0.3125,0.37037037,0.37037037,0.3125,0.380228137,0.381679389,0.3125,0.363636364,0.363636364,0.307692308,0.4,9,6,7,5,7,10
603,2010-01-30,2009-2010,Hull,Wolves,2,2,1,0,1,0,D,1,0,H,M Dean,8,13,4,4,15,10,4,7,2,0,0,0,1,2.25,3.25,3.25,2.25,3.25,3.05,2.2,3.2,3.2,2.2,3.2,3.2,2.25,3.25,3.25,2.2,3.2,3.0,2.25,3.2,3.25,2.25,3.25,3.25,2.25,3.25,3.4,2.25,3.1,3.25,37.0,2.46,2.28,3.31,3.22,3.38,3.15,35.0,2.2,2.08,1.79,1.7,26.0,0.0,1.74,1.63,2.38,2.22,0.444444444,0.307692308,0.307692308,0.444444444,0.307692308,0.327868852,0.454545455,0.3125,0.3125,0.454545455,0.3125,0.3125,0.444444444,0.307692308,0.307692308,0.454545455,0.3125,0.333333333,0.444444444,0.3125,0.307692308,0.444444444,0.307692308,0.307692308,0.444444444,0.307692308,0.294117647,0.444444444,0.322580645,0.307692308,11,7,4,12,5,5
604,2010-01-30,2009-2010,Liverpool,Bolton,2,0,2,1,0,0,H,1,0,H,S Bennett,13,4,6,1,12,10,11,3,1,3,0,0,2,1.44,4.33,7.5,1.42,4.0,7.75,1.45,4.0,7.0,1.45,4.0,7.0,1.44,4.33,7.0,1.44,4.0,6.5,1.44,4.2,7.5,1.44,4.33,7.0,1.44,4.33,8.5,1.5,4.0,7.0,37.0,1.47,1.43,4.68,4.23,9.22,7.69,35.0,1.83,1.75,2.12,2.0,26.0,0.0,1.17,1.12,7.0,5.64,0.694444444,0.230946882,0.133333333,0.704225352,0.25,0.129032258,0.689655172,0.25,0.142857143,0.689655172,0.25,0.142857143,0.694444444,0.230946882,0.142857143,0.694444444,0.25,0.153846154,0.694444444,0.238095238,0.133333333,0.694444444,0.230946882,0.142857143,0.694444444,0.230946882,0.117647059,0.666666667,0.25,0.142857143,7,5,11,10,6,5
605,2010-01-30,2009-2010,West Ham,Blackburn,0,0,1,0,1,0,D,0,0,D,P Walton,7,8,6,4,17,13,10,7,0,1,0,0,1,2.1,3.3,3.6,2.1,3.2,3.4,2.1,3.25,3.4,2.1,3.25,3.4,2.1,3.4,3.4,2.1,3.2,3.2,2.1,3.25,3.6,2.2,3.4,3.2,2.1,3.25,3.75,2.2,3.25,3.2,37.0,2.2,2.11,3.45,3.29,3.8,3.46,35.0,2.06,1.98,1.87,1.77,26.0,0.0,1.62,1.52,2.67,2.43,0.476190476,0.303030303,0.277777778,0.476190476,0.3125,0.294117647,0.476190476,0.307692308,0.294117647,0.476190476,0.307692308,0.294117647,0.476190476,0.294117647,0.294117647,0.476190476,0.3125,0.3125,0.476190476,0.307692308,0.277777778,0.454545455,0.294117647,0.3125,0.476190476,0.307692308,0.266666667,0.454545455,0.307692308,0.3125,10,8,4,10,6,7
606,2010-01-30,2009-2010,Wigan,Everton,0,1,0,0,0,1,A,0,0,D,L Probert,10,10,4,7,19,10,4,7,0,2,0,0,0,3.0,3.3,2.38,2.9,3.2,2.35,3.0,3.2,2.3,2.85,3.2,2.4,2.9,3.3,2.38,2.8,3.2,2.3,3.0,3.25,2.37,3.0,3.25,2.38,3.25,3.2,2.3,2.88,3.25,2.38,36.0,3.56,3.11,3.4,3.24,2.4,2.3,34.0,2.11,2.01,1.84,1.75,22.0,0.0,2.43,2.25,1.68,1.62,0.333333333,0.303030303,0.420168067,0.344827586,0.3125,0.425531915,0.333333333,0.3125,0.434782609,0.350877193,0.3125,0.416666667,0.344827586,0.303030303,0.420168067,0.357142857,0.3125,0.434782609,0.333333333,0.307692308,0.421940928,0.333333333,0.307692308,0.420168067,0.307692308,0.3125,0.434782609,0.347222222,0.307692308,0.420168067,11,4,6,7,8,7
607,2010-01-31,2009-2010,Arsenal,Man United,1,3,0,0,0,1,A,0,2,A,C Foy,18,11,7,5,9,12,8,5,1,0,0,0,0,2.6,3.25,2.8,2.4,3.3,2.75,2.6,3.25,2.6,2.3,3.2,3.0,2.6,3.2,2.75,2.4,3.2,2.7,2.6,3.25,2.7,2.6,3.25,2.75,2.5,3.25,2.88,2.6,3.2,2.7,37.0,2.66,2.51,3.35,3.23,2.98,2.8,35.0,1.98,1.91,1.93,1.84,25.0,0.0,1.86,1.79,2.11,2.0,0.384615385,0.307692308,0.357142857,0.416666667,0.303030303,0.363636364,0.384615385,0.307692308,0.384615385,0.434782609,0.3125,0.333333333,0.384615385,0.3125,0.363636364,0.416666667,0.3125,0.37037037,0.384615385,0.307692308,0.37037037,0.384615385,0.307692308,0.363636364,0.4,0.307692308,0.347222222,0.384615385,0.3125,0.37037037,4,4,15,5,2,16
608,2010-01-31,2009-2010,Man City,Portsmouth,2,0,2,1,0,0,H,2,0,H,M Atkinson,13,10,6,4,9,14,10,7,1,3,0,0,2,1.29,5.0,13.0,1.3,4.75,10.0,1.27,5.0,11.0,1.35,4.5,8.5,1.3,5.0,11.0,1.28,4.75,9.0,1.3,5.0,10.0,1.25,5.5,12.0,1.29,5.0,13.0,1.29,4.75,12.0,37.0,1.34,1.29,5.45,5.0,13.5,11.05,35.0,1.8,1.73,2.17,2.03,26.0,0.0,1.09,1.05,11.0,8.58,0.775193798,0.2,0.076923077,0.769230769,0.210526316,0.1,0.787401575,0.2,0.090909091,0.740740741,0.222222222,0.117647059,0.769230769,0.2,0.090909091,0.78125,0.210526316,0.111111111,0.769230769,0.2,0.1,0.8,0.181818182,0.083333333,0.775193798,0.2,0.076923077,0.775193798,0.210526316,0.083333333,3,8,10,14,3,4
609,2010-02-01,2009-2010,Sunderland,Stoke,0,0,1,0,1,0,D,0,0,D,H Webb,6,4,5,3,7,16,7,3,2,3,0,0,1,2.0,3.4,3.8,1.95,3.3,3.75,2.0,3.3,3.6,2.05,3.25,3.5,2.0,3.4,3.75,2.0,3.2,3.5,2.0,3.3,3.75,2.0,3.4,3.75,2.1,3.25,3.75,2.15,3.2,3.4,34.0,2.15,2.04,3.4,3.27,3.9,3.68,32.0,2.11,2.01,1.85,1.75,23.0,0.0,1.52,1.46,3.0,2.58,0.5,0.294117647,0.263157895,0.512820513,0.303030303,0.266666667,0.5,0.303030303,0.277777778,0.487804878,0.307692308,0.285714286,0.5,0.294117647,0.266666667,0.5,0.3125,0.285714286,0.5,0.303030303,0.266666667,0.5,0.294117647,0.266666667,0.476190476,0.307692308,0.266666667,0.465116279,0.3125,0.294117647,11,5,6,8,7,6
610,2010-02-02,2009-2010,Hull,Chelsea,1,1,1,0,1,0,D,1,1,D,M Clattenburg,7,21,3,11,9,12,6,8,1,3,0,0,1,13.0,5.0,1.29,11.0,5.25,1.25,10.0,5.0,1.28,9.5,4.8,1.3,8.0,4.5,1.29,10.0,5.0,1.25,8.5,4.8,1.25,15.0,5.0,1.25,15.0,5.5,1.25,12.0,5.0,1.29,37.0,15.32,12.35,5.8,5.25,1.29,1.26,36.0,1.72,1.66,2.3,2.15,26.0,0.0,13.0,9.3,1.07,1.05,0.076923077,0.2,0.775193798,0.090909091,0.19047619,0.8,0.1,0.2,0.78125,0.105263158,0.208333333,0.769230769,0.125,0.222222222,0.775193798,0.1,0.2,0.8,0.117647059,0.208333333,0.8,0.066666667,0.2,0.8,0.066666667,0.181818182,0.8,0.083333333,0.2,0.775193798,11,8,4,3,3,17
611,2010-02-03,2009-2010,Fulham,Portsmouth,1,0,2,1,0,0,H,0,0,D,A Taylor,14,12,9,8,12,12,5,5,0,1,0,0,2,1.67,3.5,6.0,1.65,3.45,5.35,1.7,3.5,5.0,1.7,3.5,4.9,1.67,3.4,4.33,1.65,3.5,4.75,1.61,3.4,5.0,1.67,3.5,5.5,1.73,3.5,5.5,1.7,3.5,5.0,36.0,1.75,1.69,3.66,3.48,5.82,5.33,34.0,2.26,2.11,1.73,1.68,23.0,0.0,1.28,1.24,4.05,3.72,0.598802395,0.285714286,0.166666667,0.606060606,0.289855072,0.186915888,0.588235294,0.285714286,0.2,0.588235294,0.285714286,0.204081633,0.598802395,0.294117647,0.230946882,0.606060606,0.285714286,0.210526316,0.621118012,0.294117647,0.2,0.598802395,0.285714286,0.181818182,0.578034682,0.285714286,0.181818182,0.588235294,0.285714286,0.2,10,6,7,15,3,4
612,2010-02-06,2009-2010,Bolton,Fulham,0,0,1,0,1,0,D,0,0,D,M Clattenburg,16,7,11,4,8,12,2,5,0,0,0,0,1,2.25,3.3,3.25,2.2,3.25,3.1,2.25,3.25,3.1,2.2,3.2,3.2,2.2,3.3,3.3,2.25,3.2,2.9,2.25,3.25,3.25,2.25,3.25,3.25,2.25,3.25,3.4,2.3,3.25,3.1,37.0,2.3,2.23,3.4,3.25,3.61,3.22,34.0,2.16,2.06,1.79,1.71,25.0,0.0,1.65,1.6,2.44,2.27,0.444444444,0.303030303,0.307692308,0.454545455,0.307692308,0.322580645,0.444444444,0.307692308,0.322580645,0.454545455,0.3125,0.3125,0.454545455,0.303030303,0.303030303,0.444444444,0.3125,0.344827586,0.444444444,0.307692308,0.307692308,0.444444444,0.307692308,0.307692308,0.444444444,0.307692308,0.294117647,0.434782609,0.307692308,0.322580645,11,6,5,10,6,8
613,2010-02-06,2009-2010,Burnley,West Ham,2,1,2,1,0,0,H,1,0,H,H Webb,8,20,4,11,15,13,3,5,2,1,0,0,2,2.6,3.25,2.8,2.45,3.15,2.8,2.5,3.2,2.75,2.45,3.1,2.9,2.5,3.3,2.8,2.4,3.2,2.7,2.6,3.2,2.75,2.6,3.2,2.75,2.5,3.4,2.75,2.6,3.25,2.75,38.0,2.65,2.51,3.36,3.23,2.92,2.78,35.0,2.15,2.04,1.81,1.73,23.0,0.0,1.88,1.81,2.05,1.99,0.384615385,0.307692308,0.357142857,0.408163265,0.317460317,0.357142857,0.4,0.3125,0.363636364,0.408163265,0.322580645,0.344827586,0.4,0.303030303,0.357142857,0.416666667,0.3125,0.37037037,0.384615385,0.3125,0.363636364,0.384615385,0.3125,0.363636364,0.4,0.294117647,0.363636364,0.384615385,0.307692308,0.363636364,13,5,5,10,9,4
614,2010-02-06,2009-2010,Hull,Man City,2,1,2,1,0,0,H,1,0,H,P Dowd,8,17,4,11,14,14,4,8,2,4,0,0,2,5.5,3.4,1.73,5.45,3.55,1.7,4.75,3.5,1.72,4.9,3.5,1.7,5.0,3.5,1.73,4.75,3.5,1.65,5.0,3.5,1.73,5.0,3.5,1.73,5.5,3.5,1.73,5.25,3.4,1.73,37.0,5.7,5.08,3.6,3.48,1.8,1.72,34.0,1.92,1.85,2.0,1.89,25.0,0.0,4.0,3.54,1.33,1.26,0.181818182,0.294117647,0.578034682,0.183486239,0.281690141,0.588235294,0.210526316,0.285714286,0.581395349,0.204081633,0.285714286,0.588235294,0.2,0.285714286,0.578034682,0.210526316,0.285714286,0.606060606,0.2,0.285714286,0.578034682,0.2,0.285714286,0.578034682,0.181818182,0.285714286,0.578034682,0.19047619,0.294117647,0.578034682,11,9,4,3,8,11
615,2010-02-06,2009-2010,Liverpool,Everton,1,0,2,1,0,0,H,0,0,D,M Atkinson,9,6,4,3,11,23,8,8,3,3,1,1,2,1.83,3.5,4.33,1.85,3.45,4.5,1.85,3.4,4.1,1.75,3.5,4.6,1.8,3.5,4.5,1.75,3.4,4.2,1.83,3.4,4.5,1.8,3.5,4.5,1.83,3.4,4.33,1.9,3.3,4.33,38.0,1.9,1.82,3.66,3.42,4.75,4.44,35.0,2.16,2.0,1.82,1.76,27.0,0.0,1.42,1.32,3.75,3.15,0.546448087,0.285714286,0.230946882,0.540540541,0.289855072,0.222222222,0.540540541,0.294117647,0.243902439,0.571428571,0.285714286,0.217391304,0.555555556,0.285714286,0.222222222,0.571428571,0.294117647,0.238095238,0.546448087,0.294117647,0.222222222,0.555555556,0.285714286,0.222222222,0.546448087,0.294117647,0.230946882,0.526315789,0.303030303,0.230946882,7,5,12,7,8,8
616,2010-02-06,2009-2010,Man United,Portsmouth,5,0,2,1,0,0,H,2,0,H,L Mason,21,7,8,5,9,11,12,1,1,4,0,0,2,1.13,8.5,23.0,1.1,8.5,18.0,1.13,7.25,19.0,1.12,7.0,22.0,1.12,8.0,21.0,1.11,7.0,17.0,1.12,7.5,23.0,1.13,8.0,21.0,1.11,10.0,23.0,1.12,7.5,23.0,36.0,1.14,1.12,10.1,7.81,26.0,21.4,33.0,1.5,1.48,2.74,2.53,24.0,-2.25,2.08,2.03,1.9,1.86,0.884955752,0.117647059,0.043478261,0.909090909,0.117647059,0.055555556,0.884955752,0.137931034,0.052631579,0.892857143,0.142857143,0.045454545,0.892857143,0.125,0.047619048,0.900900901,0.142857143,0.058823529,0.892857143,0.133333333,0.043478261,0.884955752,0.125,0.047619048,0.900900901,0.1,0.043478261,0.892857143,0.133333333,0.043478261,5,2,17,16,3,4
